date,open,high,low,close
2025-02-18 07:04:00,1.04644,1.0465,1.04637,1.04644
2025-02-18 07:05:00,1.04642,1.04648,1.04635,1.04643
2025-02-18 07:06:00,1.04644,1.04656,1.04636,1.04656
2025-02-18 07:07:00,1.04656,1.04658,1.04648,1.04653
2025-02-18 07:08:00,1.04651,1.04663,1.04647,1.04659
2025-02-18 07:09:00,1.0466,1.04663,1.04649,1.04653
2025-02-18 07:10:00,1.04654,1.04657,1.04645,1.04656
2025-02-18 07:11:00,1.04655,1.04666,1.04653,1.04665
2025-02-18 07:12:00,1.04665,1.04675,1.04658,1.04672
2025-02-18 07:13:00,1.04672,1.04684,1.04665,1.04675
2025-02-18 07:14:00,1.04676,1.04682,1.0467,1.04674
2025-02-18 07:15:00,1.04673,1.04688,1.04671,1.04681
2025-02-18 07:16:00,1.04678,1.04678,1.04665,1.04672
2025-02-18 07:17:00,1.04672,1.04674,1.04647,1.04647
2025-02-18 07:18:00,1.04645,1.04655,1.04639,1.04648
2025-02-18 07:19:00,1.04648,1.04653,1.0464,1.04645
2025-02-18 07:20:00,1.04646,1.04659,1.04635,1.04655
2025-02-18 07:21:00,1.04655,1.04658,1.04645,1.0465
2025-02-18 07:22:00,1.04649,1.04663,1.04646,1.04662
2025-02-18 07:23:00,1.04663,1.04666,1.04654,1.04654
2025-02-18 07:24:00,1.04655,1.04659,1.04643,1.04644
2025-02-18 07:25:00,1.04646,1.04649,1.04632,1.04638
2025-02-18 07:26:00,1.04637,1.04645,1.04632,1.04638
2025-02-18 07:27:00,1.04637,1.0464,1.04627,1.04631
2025-02-18 07:28:00,1.0463,1.04636,1.04619,1.04625
2025-02-18 07:29:00,1.04623,1.04631,1.04605,1.0461
2025-02-18 07:30:00,1.04612,1.04616,1.04603,1.04607
2025-02-18 07:31:00,1.04607,1.04611,1.04601,1.04609
2025-02-18 07:32:00,1.04609,1.04611,1.0459,1.04591
2025-02-18 07:33:00,1.04593,1.04609,1.04587,1.04605
2025-02-18 07:34:00,1.04608,1.04611,1.04601,1.04602
2025-02-18 07:35:00,1.04603,1.04609,1.046,1.04608
2025-02-18 07:36:00,1.04607,1.0461,1.04602,1.04608
2025-02-18 07:37:00,1.04606,1.04636,1.04605,1.04631
2025-02-18 07:38:00,1.04631,1.04642,1.04627,1.04638
2025-02-18 07:39:00,1.0464,1.04647,1.04631,1.04645
2025-02-18 07:40:00,1.04645,1.04656,1.04636,1.04646
2025-02-18 07:41:00,1.04648,1.04659,1.04645,1.04659
2025-02-18 07:42:00,1.04655,1.04665,1.04651,1.04663
2025-02-18 07:43:00,1.04664,1.04685,1.04661,1.04684
2025-02-18 07:44:00,1.04686,1.04693,1.0468,1.04689
2025-02-18 07:45:00,1.04688,1.04693,1.04671,1.04673
2025-02-18 07:46:00,1.04675,1.04676,1.04656,1.04658
2025-02-18 07:47:00,1.04658,1.04661,1.04643,1.04649
2025-02-18 07:48:00,1.0465,1.0465,1.04639,1.04639
2025-02-18 07:49:00,1.04644,1.04651,1.04636,1.04644
2025-02-18 07:50:00,1.04644,1.04655,1.04629,1.04651
2025-02-18 07:51:00,1.04655,1.04656,1.0463,1.04639
2025-02-18 07:52:00,1.04641,1.04645,1.04629,1.04632
2025-02-18 07:53:00,1.04631,1.04644,1.04631,1.04637
2025-02-18 07:54:00,1.04638,1.0464,1.04626,1.04627
2025-02-18 07:55:00,1.04629,1.0463,1.04607,1.04614
2025-02-18 07:56:00,1.04612,1.04612,1.04589,1.04592
2025-02-18 07:57:00,1.04595,1.04619,1.04592,1.04616
2025-02-18 07:58:00,1.04617,1.04635,1.04612,1.04626
2025-02-18 07:59:00,1.04623,1.04638,1.04621,1.04638
2025-02-18 08:00:00,1.04636,1.0467,1.04632,1.04667
2025-02-18 08:01:00,1.04667,1.0467,1.04653,1.04658
2025-02-18 08:02:00,1.04658,1.04661,1.04643,1.04643
2025-02-18 08:03:00,1.04645,1.04653,1.04637,1.04639
2025-02-18 08:04:00,1.04637,1.04651,1.04626,1.04632
2025-02-18 08:05:00,1.04631,1.04644,1.04624,1.04627
2025-02-18 08:06:00,1.04626,1.04626,1.046,1.04602
2025-02-18 08:07:00,1.04603,1.04612,1.04591,1.04597
2025-02-18 08:08:00,1.04596,1.04612,1.0459,1.04609
2025-02-18 08:09:00,1.04607,1.04627,1.04601,1.04619
2025-02-18 08:10:00,1.04617,1.04619,1.0458,1.04587
2025-02-18 08:11:00,1.04584,1.04587,1.04561,1.04569
2025-02-18 08:12:00,1.04567,1.04582,1.04563,1.04575
2025-02-18 08:13:00,1.04575,1.04582,1.04548,1.0456
2025-02-18 08:14:00,1.04557,1.04582,1.04557,1.0457
2025-02-18 08:15:00,1.04568,1.04595,1.04567,1.04592
2025-02-18 08:16:00,1.0459,1.04603,1.04586,1.04601
2025-02-18 08:17:00,1.046,1.0461,1.04597,1.04602
2025-02-18 08:18:00,1.04606,1.04611,1.04595,1.04608
2025-02-18 08:19:00,1.04604,1.04629,1.04603,1.04622
2025-02-18 08:20:00,1.04621,1.04629,1.04611,1.04625
2025-02-18 08:21:00,1.04628,1.04642,1.04619,1.04642
2025-02-18 08:22:00,1.04639,1.04647,1.04631,1.04639
2025-02-18 08:23:00,1.04643,1.04663,1.04635,1.04658
2025-02-18 08:24:00,1.04657,1.04674,1.04653,1.0467
2025-02-18 08:25:00,1.04668,1.04672,1.04639,1.04659
2025-02-18 08:26:00,1.04662,1.04663,1.04642,1.04655
2025-02-18 08:27:00,1.04656,1.0467,1.04654,1.04663
2025-02-18 08:28:00,1.04663,1.04678,1.04658,1.04678
2025-02-18 08:29:00,1.04677,1.04679,1.04656,1.04659
2025-02-18 08:30:00,1.04659,1.04681,1.04658,1.04676
2025-02-18 08:31:00,1.04677,1.04677,1.04658,1.04668
2025-02-18 08:32:00,1.04668,1.04674,1.04657,1.04659
2025-02-18 08:33:00,1.04658,1.04664,1.0465,1.04655
2025-02-18 08:34:00,1.04656,1.04659,1.04648,1.04648
2025-02-18 08:35:00,1.0465,1.04666,1.04645,1.04665
2025-02-18 08:36:00,1.04662,1.04679,1.04657,1.04672
2025-02-18 08:37:00,1.04673,1.04693,1.04671,1.0468
2025-02-18 08:38:00,1.04681,1.04687,1.0467,1.04672
2025-02-18 08:39:00,1.04676,1.04683,1.04666,1.04678
2025-02-18 08:40:00,1.04679,1.0469,1.04671,1.04672
2025-02-18 08:41:00,1.04673,1.04676,1.04662,1.04664
2025-02-18 08:42:00,1.04664,1.04676,1.04656,1.04668
2025-02-18 08:43:00,1.04668,1.04682,1.04664,1.0467
2025-02-18 08:44:00,1.04669,1.0467,1.04656,1.04664
2025-02-18 08:45:00,1.04664,1.04667,1.04649,1.04653
2025-02-18 08:46:00,1.04655,1.04664,1.04651,1.04654
2025-02-18 08:47:00,1.04654,1.04663,1.04631,1.04642
2025-02-18 08:48:00,1.04643,1.04652,1.04637,1.04649
2025-02-18 08:49:00,1.04649,1.04655,1.04625,1.04629
2025-02-18 08:50:00,1.04629,1.0463,1.04608,1.04614
2025-02-18 08:51:00,1.04612,1.04625,1.04607,1.04617
2025-02-18 08:52:00,1.04618,1.04621,1.04591,1.04598
2025-02-18 08:53:00,1.04597,1.04607,1.04591,1.04597
2025-02-18 08:54:00,1.04598,1.04602,1.04582,1.04584
2025-02-18 08:55:00,1.04583,1.04584,1.04553,1.0456
2025-02-18 08:56:00,1.0456,1.04583,1.04553,1.0457
2025-02-18 08:57:00,1.04568,1.04583,1.04557,1.04581
2025-02-18 08:58:00,1.04584,1.04584,1.0457,1.04578
2025-02-18 08:59:00,1.04577,1.04584,1.04561,1.04569
2025-02-18 09:00:00,1.04569,1.04586,1.04556,1.04579
2025-02-18 09:01:00,1.04582,1.04589,1.04574,1.04585
2025-02-18 09:02:00,1.04588,1.04594,1.04578,1.04589
2025-02-18 09:03:00,1.04589,1.04604,1.04588,1.04599
2025-02-18 09:04:00,1.04602,1.04602,1.04572,1.04577
2025-02-18 09:05:00,1.04578,1.04583,1.04569,1.04573
2025-02-18 09:06:00,1.04572,1.0458,1.0456,1.04567
2025-02-18 09:07:00,1.04568,1.04583,1.04564,1.04581
2025-02-18 09:08:00,1.04581,1.04599,1.04577,1.04587
2025-02-18 09:09:00,1.04585,1.04596,1.04578,1.04587
2025-02-18 09:10:00,1.04588,1.04595,1.04577,1.0458
2025-02-18 09:11:00,1.0458,1.04592,1.04576,1.04584
2025-02-18 09:12:00,1.04585,1.04602,1.04582,1.04589
2025-02-18 09:13:00,1.04587,1.04597,1.04582,1.04589
2025-02-18 09:14:00,1.04587,1.04603,1.04577,1.04597
2025-02-18 09:15:00,1.04593,1.04597,1.0458,1.04587
2025-02-18 09:16:00,1.04587,1.0459,1.04581,1.04581
2025-02-18 09:17:00,1.04582,1.04589,1.04578,1.04583
2025-02-18 09:18:00,1.04586,1.04595,1.0458,1.0459
2025-02-18 09:19:00,1.0459,1.04594,1.04571,1.04573
2025-02-18 09:20:00,1.04573,1.04579,1.04568,1.04576
2025-02-18 09:21:00,1.04577,1.046,1.04574,1.04593
2025-02-18 09:22:00,1.04596,1.04599,1.04582,1.04591
2025-02-18 09:23:00,1.0459,1.04603,1.0459,1.04603
2025-02-18 09:24:00,1.046,1.04605,1.04593,1.04601
2025-02-18 09:25:00,1.04601,1.04604,1.04588,1.04592
2025-02-18 09:26:00,1.0459,1.04599,1.0458,1.04583
2025-02-18 09:27:00,1.0458,1.04587,1.04577,1.04584
2025-02-18 09:28:00,1.04583,1.04584,1.04574,1.04577
2025-02-18 09:29:00,1.04576,1.04585,1.04576,1.04582
2025-02-18 09:30:00,1.04581,1.04584,1.04573,1.04573
2025-02-18 09:31:00,1.04571,1.04576,1.04566,1.04571
2025-02-18 09:32:00,1.04575,1.04578,1.04567,1.04572
2025-02-18 09:33:00,1.04571,1.04575,1.04567,1.04571
2025-02-18 09:34:00,1.04572,1.04589,1.04567,1.0458
2025-02-18 09:35:00,1.04581,1.04583,1.04561,1.04572
2025-02-18 09:36:00,1.04573,1.04578,1.0456,1.04567
2025-02-18 09:37:00,1.04565,1.04571,1.0456,1.04564
2025-02-18 09:38:00,1.04563,1.04581,1.04559,1.04574
2025-02-18 09:39:00,1.04573,1.0458,1.04563,1.04575
2025-02-18 09:40:00,1.04577,1.04594,1.04574,1.04586
2025-02-18 09:41:00,1.0459,1.04596,1.04582,1.04594
2025-02-18 09:42:00,1.04595,1.04602,1.04592,1.04599
2025-02-18 09:43:00,1.04596,1.04602,1.04586,1.04598
2025-02-18 09:44:00,1.04601,1.04608,1.04591,1.04597
2025-02-18 09:45:00,1.04597,1.04606,1.04591,1.04603
2025-02-18 09:46:00,1.04602,1.04609,1.04597,1.046
2025-02-18 09:47:00,1.046,1.04604,1.04588,1.04593
2025-02-18 09:48:00,1.04594,1.04603,1.04591,1.04599
2025-02-18 09:49:00,1.04601,1.04614,1.04587,1.04592
2025-02-18 09:50:00,1.04591,1.04595,1.04583,1.04595
2025-02-18 09:51:00,1.04594,1.04618,1.04591,1.04616
2025-02-18 09:52:00,1.04616,1.04642,1.04615,1.04638
2025-02-18 09:53:00,1.04638,1.0465,1.04632,1.04647
2025-02-18 09:54:00,1.04648,1.04651,1.04639,1.04639
2025-02-18 09:55:00,1.0464,1.04644,1.0463,1.04637
2025-02-18 09:56:00,1.04639,1.04645,1.04632,1.04642
2025-02-18 09:57:00,1.04641,1.04652,1.04639,1.04651
2025-02-18 09:58:00,1.04651,1.04655,1.04644,1.04647
2025-02-18 09:59:00,1.04645,1.04649,1.04637,1.04637
2025-02-18 10:00:00,1.04639,1.04673,1.04638,1.0465
2025-02-18 10:01:00,1.0465,1.04653,1.0464,1.04649
2025-02-18 10:02:00,1.04648,1.04666,1.04647,1.04656
2025-02-18 10:03:00,1.04658,1.04668,1.04648,1.04658
2025-02-18 10:04:00,1.04659,1.04672,1.04658,1.04662
2025-02-18 10:05:00,1.04662,1.04673,1.0465,1.04651
2025-02-18 10:06:00,1.04654,1.04665,1.04649,1.04655
2025-02-18 10:07:00,1.04659,1.04659,1.04644,1.04656
2025-02-18 10:08:00,1.04657,1.04657,1.04635,1.04638
2025-02-18 10:09:00,1.0464,1.0465,1.04631,1.04632
2025-02-18 10:10:00,1.0463,1.04637,1.04625,1.04631
2025-02-18 10:11:00,1.04631,1.04637,1.04624,1.04634
2025-02-18 10:12:00,1.04636,1.04649,1.04634,1.04636
2025-02-18 10:13:00,1.04636,1.04645,1.0463,1.04635
2025-02-18 10:14:00,1.04632,1.04636,1.04613,1.04614
2025-02-18 10:15:00,1.04615,1.04621,1.04605,1.04608
2025-02-18 10:16:00,1.04609,1.04624,1.04603,1.0461
2025-02-18 10:17:00,1.04608,1.04616,1.04605,1.04608
2025-02-18 10:18:00,1.04609,1.04617,1.04601,1.04614
2025-02-18 10:19:00,1.04615,1.04629,1.04609,1.04626
2025-02-18 10:20:00,1.04625,1.0464,1.04624,1.0464
2025-02-18 10:21:00,1.04637,1.04644,1.04627,1.0463
2025-02-18 10:22:00,1.04632,1.04639,1.04625,1.0463
2025-02-18 10:23:00,1.0463,1.04637,1.04624,1.04625
2025-02-18 10:24:00,1.04628,1.04628,1.04607,1.04609
2025-02-18 10:25:00,1.04611,1.0462,1.04603,1.04618
2025-02-18 10:26:00,1.04618,1.04622,1.04603,1.04608
2025-02-18 10:27:00,1.04609,1.04617,1.04601,1.04609
2025-02-18 10:28:00,1.04608,1.04619,1.04608,1.04616
2025-02-18 10:29:00,1.04615,1.04618,1.04603,1.04607
2025-02-18 10:30:00,1.04606,1.04609,1.0459,1.04604
2025-02-18 10:31:00,1.04609,1.04611,1.046,1.04607
2025-02-18 10:32:00,1.04608,1.04617,1.04601,1.04613
2025-02-18 10:33:00,1.04611,1.04613,1.04597,1.04604
2025-02-18 10:34:00,1.04603,1.04612,1.04601,1.04609
2025-02-18 10:35:00,1.04609,1.04619,1.04602,1.04615
2025-02-18 10:36:00,1.04616,1.04631,1.04601,1.04621
2025-02-18 10:37:00,1.04622,1.04624,1.04609,1.04611
2025-02-18 10:38:00,1.04612,1.04617,1.04601,1.04603
2025-02-18 10:39:00,1.04603,1.04609,1.04601,1.04603
2025-02-18 10:40:00,1.04604,1.04606,1.04594,1.04601
2025-02-18 10:41:00,1.046,1.04613,1.04598,1.0461
2025-02-18 10:42:00,1.04609,1.04619,1.04603,1.04617
2025-02-18 10:43:00,1.04616,1.04617,1.04598,1.04599
2025-02-18 10:44:00,1.046,1.04605,1.04595,1.04604
2025-02-18 10:45:00,1.04605,1.04605,1.04594,1.04596
2025-02-18 10:46:00,1.04596,1.04608,1.04589,1.04606
2025-02-18 10:47:00,1.04603,1.04608,1.04597,1.04603
2025-02-18 10:48:00,1.04604,1.04615,1.04603,1.0461
2025-02-18 10:49:00,1.04608,1.04628,1.04607,1.04623
2025-02-18 10:50:00,1.04622,1.04628,1.04621,1.04622
2025-02-18 10:51:00,1.04621,1.04635,1.04618,1.04635
2025-02-18 10:52:00,1.04633,1.04638,1.04627,1.04635
2025-02-18 10:53:00,1.04638,1.04649,1.0463,1.04646
2025-02-18 10:54:00,1.04644,1.04649,1.04639,1.04648
2025-02-18 10:55:00,1.04647,1.04651,1.04637,1.04639
2025-02-18 10:56:00,1.04638,1.04643,1.04626,1.04629
2025-02-18 10:57:00,1.0463,1.0463,1.04607,1.04616
2025-02-18 10:58:00,1.04616,1.04618,1.04595,1.04597
2025-02-18 10:59:00,1.04601,1.0463,1.04596,1.04623
2025-02-18 11:00:00,1.04626,1.04641,1.04624,1.04639
2025-02-18 11:01:00,1.04639,1.04645,1.04633,1.04638
2025-02-18 11:02:00,1.04638,1.04644,1.04625,1.04627
2025-02-18 11:03:00,1.0463,1.04641,1.04622,1.04629
2025-02-18 11:04:00,1.04631,1.04636,1.0462,1.04621
2025-02-18 11:05:00,1.04621,1.0463,1.04619,1.04628
2025-02-18 11:06:00,1.04628,1.04629,1.04615,1.04618
2025-02-18 11:07:00,1.04617,1.04632,1.04615,1.04628
2025-02-18 11:08:00,1.04629,1.04632,1.04616,1.04619
2025-02-18 11:09:00,1.04621,1.04629,1.04617,1.04627
2025-02-18 11:10:00,1.04625,1.0463,1.04621,1.04627
2025-02-18 11:11:00,1.04626,1.0463,1.04617,1.04618
2025-02-18 11:12:00,1.04621,1.04627,1.04611,1.04621
2025-02-18 11:13:00,1.04621,1.04642,1.04618,1.04636
2025-02-18 11:14:00,1.04637,1.04641,1.04632,1.04638
2025-02-18 11:15:00,1.04639,1.04642,1.04634,1.04641
2025-02-18 11:16:00,1.04639,1.04643,1.04632,1.04637
2025-02-18 11:17:00,1.04637,1.04651,1.04635,1.04649
2025-02-18 11:18:00,1.04649,1.04651,1.04641,1.04646
2025-02-18 11:19:00,1.04648,1.04648,1.04634,1.04639
2025-02-18 11:20:00,1.04642,1.04649,1.04639,1.04642
2025-02-18 11:21:00,1.04642,1.04645,1.0463,1.04635
2025-02-18 11:22:00,1.04634,1.04637,1.04627,1.04631
2025-02-18 11:23:00,1.04628,1.04636,1.04624,1.04635
2025-02-18 11:24:00,1.04634,1.04639,1.04627,1.0463
2025-02-18 11:25:00,1.04629,1.04636,1.04622,1.04632
2025-02-18 11:26:00,1.0463,1.04636,1.04627,1.04634
2025-02-18 11:27:00,1.04632,1.04637,1.04625,1.04634
2025-02-18 11:28:00,1.04634,1.04641,1.04629,1.04636
2025-02-18 11:29:00,1.04633,1.04641,1.04632,1.0464
2025-02-18 11:30:00,1.04639,1.04643,1.04629,1.04637
2025-02-18 11:31:00,1.04637,1.04644,1.04631,1.04641
2025-02-18 11:32:00,1.04641,1.04644,1.04631,1.04636
2025-02-18 11:33:00,1.04635,1.04644,1.04629,1.04643
2025-02-18 11:34:00,1.04644,1.04647,1.04631,1.04633
2025-02-18 11:35:00,1.04636,1.04638,1.0463,1.04636
2025-02-18 11:36:00,1.04634,1.04642,1.04632,1.04632
2025-02-18 11:37:00,1.04634,1.04644,1.04631,1.04637
2025-02-18 11:38:00,1.04637,1.04644,1.04635,1.04639
2025-02-18 11:39:00,1.0464,1.04652,1.04636,1.04651
2025-02-18 11:40:00,1.04652,1.04652,1.04636,1.04638
2025-02-18 11:41:00,1.04642,1.04645,1.04637,1.04644
2025-02-18 11:42:00,1.04642,1.04644,1.04638,1.0464
2025-02-18 11:43:00,1.04644,1.04646,1.04634,1.04644
2025-02-18 11:44:00,1.04642,1.04643,1.04628,1.04635
2025-02-18 11:45:00,1.04636,1.04644,1.04633,1.04636
2025-02-18 11:46:00,1.04636,1.04644,1.04632,1.04637
2025-02-18 11:47:00,1.0464,1.04646,1.04626,1.0463
2025-02-18 11:48:00,1.04628,1.04638,1.04626,1.0463
2025-02-18 11:49:00,1.0463,1.04634,1.04624,1.04627
2025-02-18 11:50:00,1.04625,1.04634,1.04621,1.04631
2025-02-18 11:51:00,1.0463,1.04634,1.04623,1.04623
2025-02-18 11:52:00,1.04625,1.04636,1.04622,1.04633
2025-02-18 11:53:00,1.04632,1.04641,1.04629,1.04635
2025-02-18 11:54:00,1.04639,1.04639,1.04627,1.04629
2025-02-18 11:55:00,1.04628,1.04638,1.04626,1.04634
2025-02-18 11:56:00,1.04635,1.04636,1.04624,1.04624
2025-02-18 11:57:00,1.04625,1.04636,1.0462,1.04622
2025-02-18 11:58:00,1.0462,1.04633,1.04616,1.0463
2025-02-18 11:59:00,1.04629,1.04634,1.04625,1.04629
2025-02-18 12:00:00,1.04628,1.04636,1.04623,1.04633
2025-02-18 12:01:00,1.04634,1.04636,1.04621,1.04624
2025-02-18 12:02:00,1.04624,1.04633,1.04623,1.0463
2025-02-18 12:03:00,1.04632,1.04636,1.04627,1.04629
2025-02-18 12:04:00,1.04629,1.04634,1.04628,1.04629
2025-02-18 12:05:00,1.04631,1.04632,1.04624,1.04629
2025-02-18 12:06:00,1.04629,1.04646,1.04629,1.04641
2025-02-18 12:07:00,1.04642,1.04675,1.04639,1.04659
2025-02-18 12:08:00,1.04657,1.04661,1.04638,1.04639
2025-02-18 12:09:00,1.04641,1.04646,1.04624,1.04629
2025-02-18 12:10:00,1.04631,1.04636,1.04609,1.04627
2025-02-18 12:11:00,1.04624,1.04629,1.04611,1.04614
2025-02-18 12:12:00,1.04615,1.04624,1.04608,1.04619
2025-02-18 12:13:00,1.04617,1.04621,1.04583,1.0459
2025-02-18 12:14:00,1.04588,1.04597,1.04583,1.04587
2025-02-18 12:15:00,1.04587,1.04588,1.04562,1.04584
2025-02-18 12:16:00,1.04582,1.04586,1.04564,1.04567
2025-02-18 12:17:00,1.04567,1.04576,1.04553,1.04568
2025-02-18 12:18:00,1.04568,1.04575,1.04542,1.04544
2025-02-18 12:19:00,1.04545,1.04552,1.04528,1.04547
2025-02-18 12:20:00,1.04547,1.04552,1.0454,1.04546
2025-02-18 12:21:00,1.04543,1.04567,1.04541,1.04566
2025-02-18 12:22:00,1.04564,1.04572,1.04561,1.04568
2025-02-18 12:23:00,1.04565,1.04573,1.04558,1.04563
2025-02-18 12:24:00,1.04562,1.04569,1.0456,1.04564
2025-02-18 12:25:00,1.04565,1.04573,1.04557,1.0457
2025-02-18 12:26:00,1.04571,1.04571,1.04555,1.04561
2025-02-18 12:27:00,1.04562,1.04565,1.04542,1.04543
2025-02-18 12:28:00,1.04546,1.04553,1.04542,1.04543
2025-02-18 12:29:00,1.04544,1.04551,1.0454,1.0454
2025-02-18 12:30:00,1.0454,1.04552,1.04537,1.04548
2025-02-18 12:31:00,1.04548,1.04561,1.04547,1.04555
2025-02-18 12:32:00,1.04554,1.04575,1.04554,1.04571
2025-02-18 12:33:00,1.04569,1.04576,1.04566,1.04576
2025-02-18 12:34:00,1.04576,1.04597,1.04572,1.04585
2025-02-18 12:35:00,1.04587,1.04604,1.04583,1.04601
2025-02-18 12:36:00,1.04602,1.04603,1.0459,1.04594
2025-02-18 12:37:00,1.04593,1.04604,1.0459,1.04597
2025-02-18 12:38:00,1.04598,1.04602,1.0459,1.04592
2025-02-18 12:39:00,1.04594,1.04599,1.04585,1.04588
2025-02-18 12:40:00,1.04592,1.04594,1.04587,1.04591
2025-02-18 12:41:00,1.04589,1.046,1.04579,1.04581
2025-02-18 12:42:00,1.04579,1.04588,1.04573,1.04586
2025-02-18 12:43:00,1.04587,1.04591,1.0458,1.04585
2025-02-18 12:44:00,1.04587,1.04595,1.04578,1.04591
2025-02-18 12:45:00,1.0459,1.04592,1.04572,1.0458
2025-02-18 12:46:00,1.04581,1.04585,1.04577,1.0458
2025-02-18 12:47:00,1.04581,1.04582,1.04567,1.04576
2025-02-18 12:48:00,1.04574,1.04577,1.04563,1.04566
2025-02-18 12:49:00,1.04568,1.04585,1.04563,1.04584
2025-02-18 12:50:00,1.04583,1.04587,1.04575,1.04584
2025-02-18 12:51:00,1.04585,1.04587,1.04568,1.0457
2025-02-18 12:52:00,1.04572,1.04577,1.04566,1.04577
2025-02-18 12:53:00,1.04578,1.04587,1.04573,1.04587
2025-02-18 12:54:00,1.04584,1.04588,1.04574,1.04581
2025-02-18 12:55:00,1.04578,1.04586,1.04574,1.04582
2025-02-18 12:56:00,1.04585,1.04585,1.0457,1.04571
2025-02-18 12:57:00,1.04572,1.04572,1.04548,1.04554
2025-02-18 12:58:00,1.04556,1.04559,1.04536,1.04551
2025-02-18 12:59:00,1.04549,1.04556,1.04543,1.04551
2025-02-18 13:00:00,1.04553,1.04571,1.04548,1.0455
2025-02-18 13:01:00,1.04548,1.04554,1.04522,1.04526
2025-02-18 13:02:00,1.04529,1.0454,1.04522,1.04534
2025-02-18 13:03:00,1.04536,1.04546,1.04511,1.04523
2025-02-18 13:04:00,1.04523,1.04537,1.04521,1.04536
2025-02-18 13:05:00,1.04533,1.04536,1.04522,1.0453
2025-02-18 13:06:00,1.04529,1.04532,1.04511,1.04519
2025-02-18 13:07:00,1.0452,1.04543,1.04518,1.04534
2025-02-18 13:08:00,1.04531,1.04542,1.04523,1.04527
2025-02-18 13:09:00,1.04528,1.04529,1.04469,1.0447
2025-02-18 13:10:00,1.04469,1.04488,1.04458,1.04483
2025-02-18 13:11:00,1.04484,1.04504,1.04473,1.04479
2025-02-18 13:12:00,1.04479,1.04495,1.04465,1.04491
2025-02-18 13:13:00,1.04495,1.04496,1.04484,1.04488
2025-02-18 13:14:00,1.0449,1.04504,1.04486,1.04495
2025-02-18 13:15:00,1.04495,1.04501,1.04479,1.04489
2025-02-18 13:16:00,1.04488,1.04505,1.04482,1.04501
2025-02-18 13:17:00,1.045,1.04512,1.04499,1.04505
2025-02-18 13:18:00,1.04506,1.04526,1.04505,1.04524
2025-02-18 13:19:00,1.04524,1.0454,1.04521,1.04532
2025-02-18 13:20:00,1.04533,1.04544,1.04524,1.04541
2025-02-18 13:21:00,1.04538,1.04546,1.04518,1.04528
2025-02-18 13:22:00,1.04525,1.0453,1.04512,1.04514
2025-02-18 13:23:00,1.04517,1.04524,1.0451,1.04514
2025-02-18 13:24:00,1.04515,1.04524,1.04509,1.0451
2025-02-18 13:25:00,1.04514,1.04517,1.04494,1.04496
2025-02-18 13:26:00,1.045,1.04507,1.04487,1.04502
2025-02-18 13:27:00,1.04502,1.04506,1.04494,1.04495
2025-02-18 13:28:00,1.04498,1.045,1.04493,1.04499
2025-02-18 13:29:00,1.045,1.04502,1.04486,1.04495
2025-02-18 13:30:00,1.04499,1.04512,1.04466,1.04488
2025-02-18 13:31:00,1.04489,1.04516,1.04484,1.04513
2025-02-18 13:32:00,1.04513,1.04516,1.04499,1.04511
2025-02-18 13:33:00,1.0451,1.04516,1.04495,1.04502
2025-02-18 13:34:00,1.04504,1.04516,1.04497,1.04513
2025-02-18 13:35:00,1.04515,1.04515,1.04479,1.04489
2025-02-18 13:36:00,1.04492,1.04497,1.04481,1.04489
2025-02-18 13:37:00,1.04487,1.04495,1.04474,1.04479
2025-02-18 13:38:00,1.04478,1.04483,1.04469,1.04479
2025-02-18 13:39:00,1.04479,1.0448,1.04461,1.04475
2025-02-18 13:40:00,1.04473,1.04487,1.04471,1.04482
2025-02-18 13:41:00,1.0448,1.04485,1.04468,1.04468
2025-02-18 13:42:00,1.0447,1.04496,1.0447,1.04493
2025-02-18 13:43:00,1.04492,1.04502,1.0449,1.04493
2025-02-18 13:44:00,1.04492,1.04501,1.04489,1.04493
2025-02-18 13:45:00,1.04494,1.04502,1.0449,1.04499
2025-02-18 13:46:00,1.04501,1.04525,1.04498,1.04516
2025-02-18 13:47:00,1.04518,1.04519,1.04503,1.04508
2025-02-18 13:48:00,1.04507,1.04512,1.04499,1.04504
2025-02-18 13:49:00,1.04503,1.04505,1.04492,1.04499
2025-02-18 13:50:00,1.04498,1.04503,1.04493,1.045
2025-02-18 13:51:00,1.04498,1.04509,1.04479,1.04483
2025-02-18 13:52:00,1.0448,1.04501,1.04479,1.04499
2025-02-18 13:53:00,1.04498,1.04502,1.04486,1.04491
2025-02-18 13:54:00,1.04493,1.04493,1.04467,1.0448
2025-02-18 13:55:00,1.04479,1.04481,1.04449,1.04453
2025-02-18 13:56:00,1.04454,1.04463,1.04426,1.04441
2025-02-18 13:57:00,1.04444,1.04451,1.04417,1.04435
2025-02-18 13:58:00,1.04436,1.04445,1.04426,1.04438
2025-02-18 13:59:00,1.04435,1.04451,1.04434,1.04446
2025-02-18 14:00:00,1.04447,1.04451,1.0443,1.04447
2025-02-18 14:01:00,1.04448,1.04448,1.04433,1.04436
2025-02-18 14:02:00,1.04439,1.04442,1.04431,1.04435
2025-02-18 14:03:00,1.04433,1.04436,1.04414,1.04422
2025-02-18 14:04:00,1.04421,1.04454,1.04419,1.04451
2025-02-18 14:05:00,1.04452,1.04454,1.04434,1.04449
2025-02-18 14:06:00,1.04449,1.0446,1.04424,1.04458
2025-02-18 14:07:00,1.04459,1.04483,1.04458,1.04474
